userID,FirstName,MiddleName,LastName,FullResidentialAddress,City,Province,PostalCode,LastDonationDate,LastDonationReceiptableAmount
M0783,Alex783,,Taylor783,883 Legacy Avenue,Langford,BC,V8V3D9,2025-04-15,85.00
M0784,Alex784,,Taylor784,884 Legacy Avenue,Victoria,BC,V8V4E2,2025-05-15,25.00
M0785,Alex785,,Taylor785,885 Legacy Avenue,Esquimalt,BC,V8V5F5,2025-06-15,35.00
M0786,Alex786,,Taylor786,886 Legacy Avenue,Saanich,BC,V8V6G8,2025-07-15,45.00
M0787,Alex787,,Taylor787,887 Legacy Avenue,Langford,BC,V8V7H1,2025-08-15,55.00
M0788,Alex788,,Taylor788,888 Legacy Avenue,Victoria,BC,V8V8I4,2025-09-15,65.00
M0789,Alex789,,Taylor789,889 Legacy Avenue,Esquimalt,BC,V8V9J7,2025-10-15,75.00
M0790,Alex790,,Taylor790,890 Legacy Avenue,Saanich,BC,V8V0K0,2025-11-15,85.00
M0791,Alex791,,Taylor791,891 Legacy Avenue,Langford,BC,V8V1L3,2025-12-15,25.00
M0792,Alex792,,Taylor792,892 Legacy Avenue,Victoria,BC,V8V2M6,2025-01-15,35.00
M0793,Alex793,,Taylor793,893 Legacy Avenue,Esquimalt,BC,V8V3N9,2025-02-15,45.00
M0794,Alex794,,Taylor794,894 Legacy Avenue,Saanich,BC,V8V4O2,2025-03-15,55.00
M0795,Alex795,,Taylor795,895 Legacy Avenue,Langford,BC,V8V5P5,2025-04-15,65.00
M0796,Alex796,,Taylor796,896 Legacy Avenue,Victoria,BC,V8V6Q8,2025-05-15,75.00
M0797,Alex797,,Taylor797,897 Legacy Avenue,Esquimalt,BC,V8V7R1,2025-06-15,85.00
M0798,Alex798,,Taylor798,898 Legacy Avenue,Saanich,BC,V8V8S4,2025-07-15,25.00
M0799,Alex799,,Taylor799,899 Legacy Avenue,Langford,BC,V8V9T7,2025-08-15,35.00
M0800,Alex800,,Taylor800,900 Legacy Avenue,Victoria,BC,V8V0U0,2025-09-15,45.00
M0801,Alex801,,Taylor801,901 Legacy Avenue,Esquimalt,BC,V8V1V3,2025-10-15,0
M0802,Alex802,,Taylor802,902 Legacy Avenue,Saanich,BC,V8V2W6,2025-11-15,0
M0803,Alex803,,Taylor803,903 Legacy Avenue,Langford,BC,V8V3X9,2025-12-15,0
M0804,Alex804,,Taylor804,904 Legacy Avenue,Victoria,BC,V8V4Y2,2025-01-15,0
M0805,Alex805,,Taylor805,905 Legacy Avenue,Esquimalt,BC,V8V5Z5,2025-02-15,0
M0806,Alex806,,Taylor806,906 Legacy Avenue,Saanich,BC,V8V6A8,2025-03-15,0
M0807,Alex807,,Taylor807,907 Legacy Avenue,Langford,BC,V8V7B1,2025-04-15,0
M0808,Alex808,,Taylor808,908 Legacy Avenue,Victoria,BC,V8V8C4,2025-05-15,0
M0809,Alex809,,Taylor809,909 Legacy Avenue,Esquimalt,BC,V8V9D7,2025-06-15,0
M0810,Alex810,,Taylor810,910 Legacy Avenue,Saanich,BC,V8V0E0,2025-07-15,0
M0811,Alex811,,Taylor811,911 Legacy Avenue,Langford,BC,V8V1F3,2025-08-15,0
M0812,Alex812,,Taylor812,912 Legacy Avenue,Victoria,BC,V8V2G6,2025-09-15,0
M0813,Alex813,,Taylor813,913 Legacy Avenue,Esquimalt,BC,V8V3H9,2025-10-15,0
M0814,Alex814,,Taylor814,914 Legacy Avenue,Saanich,BC,V8V4I2,2025-11-15,0
M0815,Alex815,,Taylor815,915 Legacy Avenue,Langford,BC,V8V5J5,2025-12-15,0
M0816,Alex816,,Taylor816,916 Legacy Avenue,Victoria,BC,V8V6K8,2025-01-15,0
M0817,Alex817,,Taylor817,917 Legacy Avenue,Esquimalt,BC,V8V7L1,2025-02-15,0
M0818,Alex818,,Taylor818,918 Legacy Avenue,Saanich,BC,V8V8M4,2025-03-15,0
M0819,Alex819,,Taylor819,919 Legacy Avenue,Langford,BC,V8V9N7,2025-04-15,0
M0820,Alex820,,Taylor820,920 Legacy Avenue,Victoria,BC,V8V0O0,2025-05-15,0
M0821,Alex821,,Taylor821,921 Legacy Avenue,Esquimalt,BC,V8V1P3,2025-06-15,0
M0822,Alex822,,Taylor822,922 Legacy Avenue,Saanich,BC,V8V2Q6,2025-07-15,0
M0823,Alex823,,Taylor823,923 Legacy Avenue,Langford,BC,V8V3R9,2025-08-15,0
M0824,Alex824,,Taylor824,924 Legacy Avenue,Victoria,BC,V8V4S2,2025-09-15,0
M0825,Alex825,,Taylor825,925 Legacy Avenue,Esquimalt,BC,V8V5T5,2025-10-15,0
M0826,Alex826,,Taylor826,926 Legacy Avenue,Saanich,BC,V8V6U8,2025-11-15,0
M0827,Alex827,,Taylor827,927 Legacy Avenue,Langford,BC,V8V7V1,2025-12-15,0
M0828,Alex828,,Taylor828,928 Legacy Avenue,Victoria,BC,V8V8W4,2025-01-15,0
M0829,Alex829,,Taylor829,929 Legacy Avenue,Esquimalt,BC,V8V9X7,2025-02-15,0
M0830,Alex830,,Taylor830,930 Legacy Avenue,Saanich,BC,V8V0Y0,2025-03-15,0
M0831,Alex831,,Taylor831,931 Legacy Avenue,Langford,BC,V8V1Z3,2025-04-15,0
M0832,Alex832,,Taylor832,932 Legacy Avenue,Victoria,BC,V8V2A6,2025-05-15,0
M0833,Alex833,,Taylor833,933 Legacy Avenue,Esquimalt,BC,V8V3B9,2025-06-15,0
M0834,Alex834,,Taylor834,934 Legacy Avenue,Saanich,BC,V8V4C2,2025-07-15,0
M0835,Alex835,,Taylor835,935 Legacy Avenue,Langford,BC,V8V5D5,2025-08-15,0
M0836,Alex836,,Taylor836,936 Legacy Avenue,Victoria,BC,V8V6E8,2025-09-15,0
M0837,Alex837,,Taylor837,937 Legacy Avenue,Esquimalt,BC,V8V7F1,2025-10-15,0
M0838,Alex838,,Taylor838,938 Legacy Avenue,Saanich,BC,V8V8G4,2025-11-15,0
M0839,Alex839,,Taylor839,939 Legacy Avenue,Langford,BC,V8V9H7,2025-12-15,0
M0840,Alex840,,Taylor840,940 Legacy Avenue,Victoria,BC,V8V0I0,2025-01-15,0
M0841,Alex841,,Taylor841,941 Legacy Avenue,Esquimalt,BC,V8V1J3,2025-02-15,0
M0842,Alex842,,Taylor842,942 Legacy Avenue,Saanich,BC,V8V2K6,2025-03-15,0
M0843,Alex843,,Taylor843,943 Legacy Avenue,Langford,BC,V8V3L9,2025-04-15,0
M0844,Alex844,,Taylor844,944 Legacy Avenue,Victoria,BC,V8V4M2,2025-05-15,0
M0845,Alex845,,Taylor845,945 Legacy Avenue,Esquimalt,BC,V8V5N5,2025-06-15,0
M0846,Alex846,,Taylor846,946 Legacy Avenue,Saanich,BC,V8V6O8,2025-07-15,0
M0847,Alex847,,Taylor847,947 Legacy Avenue,Langford,BC,V8V7P1,2025-08-15,0
M0848,Alex848,,Taylor848,948 Legacy Avenue,Victoria,BC,V8V8Q4,2025-09-15,0
M0849,Alex849,,Taylor849,949 Legacy Avenue,Esquimalt,BC,V8V9R7,2025-10-15,0
M0850,Alex850,,Taylor850,950 Legacy Avenue,Saanich,BC,V8V0S0,2025-11-15,0
M0851,Alex851,,Taylor851,951 Legacy Avenue,Langford,BC,V8V1T3,2025-12-15,0
M0852,Alex852,,Taylor852,952 Legacy Avenue,Victoria,BC,V8V2U6,2025-01-15,0
M0853,Alex853,,Taylor853,953 Legacy Avenue,Esquimalt,BC,V8V3V9,2025-02-15,0
M0854,Alex854,,Taylor854,954 Legacy Avenue,Saanich,BC,V8V4W2,2025-03-15,0
M0855,Alex855,,Taylor855,955 Legacy Avenue,Langford,BC,V8V5X5,2025-04-15,0
M0856,Alex856,,Taylor856,956 Legacy Avenue,Victoria,BC,V8V6Y8,2025-05-15,0
M0857,Alex857,,Taylor857,957 Legacy Avenue,Esquimalt,BC,V8V7Z1,2025-06-15,0
M0858,Alex858,,Taylor858,958 Legacy Avenue,Saanich,BC,V8V8A4,2025-07-15,0
M0859,Alex859,,Taylor859,959 Legacy Avenue,Langford,BC,V8V9B7,2025-08-15,0
M0860,Alex860,,Taylor860,960 Legacy Avenue,Victoria,BC,V8V0C0,2025-09-15,0
M0861,Alex861,,Taylor861,961 Legacy Avenue,Esquimalt,BC,V8V1D3,2025-10-15,0
M0862,Alex862,,Taylor862,962 Legacy Avenue,Saanich,BC,V8V2E6,2025-11-15,0
M0863,Alex863,,Taylor863,963 Legacy Avenue,Langford,BC,V8V3F9,2025-12-15,0
M0864,Alex864,,Taylor864,964 Legacy Avenue,Victoria,BC,V8V4G2,2025-01-15,0
M0865,Alex865,,Taylor865,965 Legacy Avenue,Esquimalt,BC,V8V5H5,2025-02-15,0
M0866,Alex866,,Taylor866,966 Legacy Avenue,Saanich,BC,V8V6I8,2025-03-15,0
M0867,Alex867,,Taylor867,967 Legacy Avenue,Langford,BC,V8V7J1,2025-04-15,0
M0868,Alex868,,Taylor868,968 Legacy Avenue,Victoria,BC,V8V8K4,2025-05-15,0
M0869,Alex869,,Taylor869,969 Legacy Avenue,Esquimalt,BC,V8V9L7,2025-06-15,0
M0870,Alex870,,Taylor870,970 Legacy Avenue,Saanich,BC,V8V0M0,2025-07-15,0
M0871,Alex871,,Taylor871,971 Legacy Avenue,Langford,BC,V8V1N3,2025-08-15,0
M0872,Alex872,,Taylor872,972 Legacy Avenue,Victoria,BC,V8V2O6,2025-09-15,0
M0873,Alex873,,Taylor873,973 Legacy Avenue,Esquimalt,BC,V8V3P9,2025-10-15,0
M0874,Alex874,,Taylor874,974 Legacy Avenue,Saanich,BC,V8V4Q2,2025-11-15,0
M0875,Alex875,,Taylor875,975 Legacy Avenue,Langford,BC,V8V5R5,2025-12-15,0
M0876,Alex876,,Taylor876,976 Legacy Avenue,Victoria,BC,V8V6S8,2025-01-15,0
M0877,Alex877,,Taylor877,977 Legacy Avenue,Esquimalt,BC,V8V7T1,2025-02-15,0
M0878,Alex878,,Taylor878,978 Legacy Avenue,Saanich,BC,V8V8U4,2025-03-15,0
M0879,Alex879,,Taylor879,979 Legacy Avenue,Langford,BC,V8V9V7,2025-04-15,0
M0880,Alex880,,Taylor880,980 Legacy Avenue,Victoria,BC,V8V0W0,2025-05-15,0
M0881,Alex881,,Taylor881,981 Legacy Avenue,Esquimalt,BC,V8V1X3,2025-06-15,0
M0882,Alex882,,Taylor882,982 Legacy Avenue,Saanich,BC,V8V2Y6,2025-07-15,0
M0883,Alex883,,Taylor883,983 Legacy Avenue,Langford,BC,V8V3Z9,2025-08-15,0
M0884,Alex884,,Taylor884,984 Legacy Avenue,Victoria,BC,V8V4A2,2025-09-15,0
M0885,Alex885,,Taylor885,985 Legacy Avenue,Esquimalt,BC,V8V5B5,2025-10-15,0
M0886,Alex886,,Taylor886,986 Legacy Avenue,Saanich,BC,V8V6C8,2025-11-15,0
M0887,Alex887,,Taylor887,987 Legacy Avenue,Langford,BC,V8V7D1,2025-12-15,0
M0888,Alex888,,Taylor888,988 Legacy Avenue,Victoria,BC,V8V8E4,2025-01-15,0
M0889,Alex889,,Taylor889,989 Legacy Avenue,Esquimalt,BC,V8V9F7,2025-02-15,0
M0890,Alex890,,Taylor890,990 Legacy Avenue,Saanich,BC,V8V0G0,2025-03-15,0
M0891,Alex891,,Taylor891,991 Legacy Avenue,Langford,BC,V8V1H3,2025-04-15,0
M0892,Alex892,,Taylor892,992 Legacy Avenue,Victoria,BC,V8V2I6,2025-05-15,0
M0893,Alex893,,Taylor893,993 Legacy Avenue,Esquimalt,BC,V8V3J9,2025-06-15,0
M0894,Alex894,,Taylor894,994 Legacy Avenue,Saanich,BC,V8V4K2,2025-07-15,0
M0895,Alex895,,Taylor895,995 Legacy Avenue,Langford,BC,V8V5L5,2025-08-15,0
M0896,Alex896,,Taylor896,996 Legacy Avenue,Victoria,BC,V8V6M8,2025-09-15,0
M0897,Alex897,,Taylor897,997 Legacy Avenue,Esquimalt,BC,V8V7N1,2025-10-15,0
M0898,Alex898,,Taylor898,998 Legacy Avenue,Saanich,BC,V8V8O4,2025-11-15,0
M0899,Alex899,,Taylor899,999 Legacy Avenue,Langford,BC,V8V9P7,2025-12-15,0
M0900,Alex900,,Taylor900,1000 Legacy Avenue,Victoria,BC,V8V0Q0,2025-01-15,0
M0901,Alex901,,Taylor901,1001 Legacy Avenue,Esquimalt,BC,V8V1R3,2025-02-15,0
M0902,Alex902,,Taylor902,1002 Legacy Avenue,Saanich,BC,V8V2S6,2025-03-15,0
M0903,Alex903,,Taylor903,1003 Legacy Avenue,Langford,BC,V8V3T9,2025-04-15,0
M0904,Alex904,,Taylor904,1004 Legacy Avenue,Victoria,BC,V8V4U2,2025-05-15,0
M0905,Alex905,,Taylor905,1005 Legacy Avenue,Esquimalt,BC,V8V5V5,2025-06-15,0
M0906,Alex906,,Taylor906,1006 Legacy Avenue,Saanich,BC,V8V6W8,2025-07-15,0
M0907,Alex907,,Taylor907,1007 Legacy Avenue,Langford,BC,V8V7X1,2025-08-15,0
M0908,Alex908,,Taylor908,1008 Legacy Avenue,Victoria,BC,V8V8Y4,2025-09-15,0
M0909,Alex909,,Taylor909,1009 Legacy Avenue,Esquimalt,BC,V8V9Z7,2025-10-15,0
M0910,Alex910,,Taylor910,1010 Legacy Avenue,Saanich,BC,V8V0A0,2025-11-15,0
M0911,Alex911,,Taylor911,1011 Legacy Avenue,Langford,BC,V8V1B3,2025-12-15,0
M0912,Alex912,,Taylor912,1012 Legacy Avenue,Victoria,BC,V8V2C6,2025-01-15,0
M0913,Alex913,,Taylor913,1013 Legacy Avenue,Esquimalt,BC,V8V3D9,2025-02-15,0
M0914,Alex914,,Taylor914,1014 Legacy Avenue,Saanich,BC,V8V4E2,2025-03-15,0
M0915,Alex915,,Taylor915,1015 Legacy Avenue,Langford,BC,V8V5F5,2025-04-15,0
M0916,Alex916,,Taylor916,1016 Legacy Avenue,Victoria,BC,V8V6G8,2025-05-15,0
M0917,Alex917,,Taylor917,1017 Legacy Avenue,Esquimalt,BC,V8V7H1,2025-06-15,0
M0918,Alex918,,Taylor918,1018 Legacy Avenue,Saanich,BC,V8V8I4,2025-07-15,0
M0919,Alex919,,Taylor919,1019 Legacy Avenue,Langford,BC,V8V9J7,2025-08-15,0
M0920,Alex920,,Taylor920,1020 Legacy Avenue,Victoria,BC,V8V0K0,2025-09-15,0
M0921,Alex921,,Taylor921,1021 Legacy Avenue,Esquimalt,BC,V8V1L3,2025-10-15,0
M0922,Alex922,,Taylor922,1022 Legacy Avenue,Saanich,BC,V8V2M6,2025-11-15,0
M0923,Alex923,,Taylor923,1023 Legacy Avenue,Langford,BC,V8V3N9,2025-12-15,0
M0924,Alex924,,Taylor924,1024 Legacy Avenue,Victoria,BC,V8V4O2,2025-01-15,0
M0925,Alex925,,Taylor925,1025 Legacy Avenue,Esquimalt,BC,V8V5P5,2025-02-15,0
M0926,Alex926,,Taylor926,1026 Legacy Avenue,Saanich,BC,V8V6Q8,2025-03-15,0
M0927,Alex927,,Taylor927,1027 Legacy Avenue,Langford,BC,V8V7R1,2025-04-15,0
M0928,Alex928,,Taylor928,1028 Legacy Avenue,Victoria,BC,V8V8S4,2025-05-15,0
M0929,Alex929,,Taylor929,1029 Legacy Avenue,Esquimalt,BC,V8V9T7,2025-06-15,0
M0930,Alex930,,Taylor930,1030 Legacy Avenue,Saanich,BC,V8V0U0,2025-07-15,0
M0931,Alex931,,Taylor931,1031 Legacy Avenue,Langford,BC,V8V1V3,2025-08-15,0
M0932,Alex932,,Taylor932,1032 Legacy Avenue,Victoria,BC,V8V2W6,2025-09-15,0
M0933,Alex933,,Taylor933,1033 Legacy Avenue,Esquimalt,BC,V8V3X9,2025-10-15,0
M0934,Alex934,,Taylor934,1034 Legacy Avenue,Saanich,BC,V8V4Y2,2025-11-15,0
M0935,Alex935,,Taylor935,1035 Legacy Avenue,Langford,BC,V8V5Z5,2025-12-15,0
M0936,Alex936,,Taylor936,1036 Legacy Avenue,Victoria,BC,V8V6A8,2025-01-15,0
M0937,Alex937,,Taylor937,1037 Legacy Avenue,Esquimalt,BC,V8V7B1,2025-02-15,0
M0938,Alex938,,Taylor938,1038 Legacy Avenue,Saanich,BC,V8V8C4,2025-03-15,0
M0939,Alex939,,Taylor939,1039 Legacy Avenue,Langford,BC,V8V9D7,2025-04-15,0
M0940,Alex940,,Taylor940,1040 Legacy Avenue,Victoria,BC,V8V0E0,2025-05-15,0
M0941,Alex941,,Taylor941,1041 Legacy Avenue,Esquimalt,BC,V8V1F3,2025-06-15,0
M0942,Alex942,,Taylor942,1042 Legacy Avenue,Saanich,BC,V8V2G6,2025-07-15,0
M0943,Alex943,,Taylor943,1043 Legacy Avenue,Langford,BC,V8V3H9,2025-08-15,0
M0944,Alex944,,Taylor944,1044 Legacy Avenue,Victoria,BC,V8V4I2,2025-09-15,0
M0945,Alex945,,Taylor945,1045 Legacy Avenue,Esquimalt,BC,V8V5J5,2025-10-15,0
M0946,Alex946,,Taylor946,1046 Legacy Avenue,Saanich,BC,V8V6K8,2025-11-15,0
M0947,Alex947,,Taylor947,1047 Legacy Avenue,Langford,BC,V8V7L1,2025-12-15,0
M0948,Alex948,,Taylor948,1048 Legacy Avenue,Victoria,BC,V8V8M4,2025-01-15,0
M0949,Alex949,,Taylor949,1049 Legacy Avenue,Esquimalt,BC,V8V9N7,2025-02-15,0
M0950,Alex950,,Taylor950,1050 Legacy Avenue,Saanich,BC,V8V0O0,2025-03-15,0
M0951,Alex951,,Taylor951,1051 Legacy Avenue,Langford,BC,V8V1P3,2025-04-15,0
M0952,Alex952,,Taylor952,1052 Legacy Avenue,Victoria,BC,V8V2Q6,2025-05-15,0
M0953,Alex953,,Taylor953,1053 Legacy Avenue,Esquimalt,BC,V8V3R9,2025-06-15,0
M0954,Alex954,,Taylor954,1054 Legacy Avenue,Saanich,BC,V8V4S2,2025-07-15,0
M0955,Alex955,,Taylor955,1055 Legacy Avenue,Langford,BC,V8V5T5,2025-08-15,0
M0956,Alex956,,Taylor956,1056 Legacy Avenue,Victoria,BC,V8V6U8,2025-09-15,0
M0957,Alex957,,Taylor957,1057 Legacy Avenue,Esquimalt,BC,V8V7V1,2025-10-15,0
M0958,Alex958,,Taylor958,1058 Legacy Avenue,Saanich,BC,V8V8W4,2025-11-15,0
M0959,Alex959,,Taylor959,1059 Legacy Avenue,Langford,BC,V8V9X7,2025-12-15,0
M0960,Alex960,,Taylor960,1060 Legacy Avenue,Victoria,BC,V8V0Y0,2025-01-15,0
M0961,Alex961,,Taylor961,1061 Legacy Avenue,Esquimalt,BC,V8V1Z3,2025-02-15,0
M0962,Alex962,,Taylor962,1062 Legacy Avenue,Saanich,BC,V8V2A6,2025-03-15,0
M0963,Alex963,,Taylor963,1063 Legacy Avenue,Langford,BC,V8V3B9,2025-04-15,0
M0964,Alex964,,Taylor964,1064 Legacy Avenue,Victoria,BC,V8V4C2,2025-05-15,0
M0965,Alex965,,Taylor965,1065 Legacy Avenue,Esquimalt,BC,V8V5D5,2025-06-15,0
M0966,Alex966,,Taylor966,1066 Legacy Avenue,Saanich,BC,V8V6E8,2025-07-15,0
M0967,Alex967,,Taylor967,1067 Legacy Avenue,Langford,BC,V8V7F1,2025-08-15,0
M0968,Alex968,,Taylor968,1068 Legacy Avenue,Victoria,BC,V8V8G4,2025-09-15,0
M0969,Alex969,,Taylor969,1069 Legacy Avenue,Esquimalt,BC,V8V9H7,2025-10-15,0
M0970,Alex970,,Taylor970,1070 Legacy Avenue,Saanich,BC,V8V0I0,2025-11-15,0
M0971,Alex971,,Taylor971,1071 Legacy Avenue,Langford,BC,V8V1J3,2025-12-15,0
M0972,Alex972,,Taylor972,1072 Legacy Avenue,Victoria,BC,V8V2K6,2025-01-15,0
M0973,Alex973,,Taylor973,1073 Legacy Avenue,Esquimalt,BC,V8V3L9,2025-02-15,0
M0974,Alex974,,Taylor974,1074 Legacy Avenue,Saanich,BC,V8V4M2,2025-03-15,0
M0975,Alex975,,Taylor975,1075 Legacy Avenue,Langford,BC,V8V5N5,2025-04-15,0
M0976,Alex976,,Taylor976,1076 Legacy Avenue,Victoria,BC,V8V6O8,2025-05-15,0
M0977,Alex977,,Taylor977,1077 Legacy Avenue,Esquimalt,BC,V8V7P1,2025-06-15,0
M0978,Alex978,,Taylor978,1078 Legacy Avenue,Saanich,BC,V8V8Q4,2025-07-15,0
M0979,Alex979,,Taylor979,1079 Legacy Avenue,Langford,BC,V8V9R7,2025-08-15,0
M0980,Alex980,,Taylor980,1080 Legacy Avenue,Victoria,BC,V8V0S0,2025-09-15,0
M0981,Alex981,,Taylor981,1081 Legacy Avenue,Esquimalt,BC,V8V1T3,2025-10-15,0
M0982,Alex982,,Taylor982,1082 Legacy Avenue,Saanich,BC,V8V2U6,2025-11-15,0
M0983,Alex983,,Taylor983,1083 Legacy Avenue,Langford,BC,V8V3V9,2025-12-15,0
M0984,Alex984,,Taylor984,1084 Legacy Avenue,Victoria,BC,V8V4W2,2025-01-15,0
M0985,Alex985,,Taylor985,1085 Legacy Avenue,Esquimalt,BC,V8V5X5,2025-02-15,0
M0986,Alex986,,Taylor986,1086 Legacy Avenue,Saanich,BC,V8V6Y8,2025-03-15,0
M0987,Alex987,,Taylor987,1087 Legacy Avenue,Langford,BC,V8V7Z1,2025-04-15,0
M0988,Alex988,,Taylor988,1088 Legacy Avenue,Victoria,BC,V8V8A4,2025-05-15,0
M0989,Alex989,,Taylor989,1089 Legacy Avenue,Esquimalt,BC,V8V9B7,2025-06-15,0
M0990,Alex990,,Taylor990,1090 Legacy Avenue,Saanich,BC,V8V0C0,2025-07-15,0
M0991,Alex991,,Taylor991,1091 Legacy Avenue,Langford,BC,V8V1D3,2025-08-15,0
M0992,Alex992,,Taylor992,1092 Legacy Avenue,Victoria,BC,V8V2E6,2025-09-15,0
M0993,Alex993,,Taylor993,1093 Legacy Avenue,Esquimalt,BC,V8V3F9,2025-10-15,0
M0994,Alex994,,Taylor994,1094 Legacy Avenue,Saanich,BC,V8V4G2,2025-11-15,0
M0995,Alex995,,Taylor995,1095 Legacy Avenue,Langford,BC,V8V5H5,2025-12-15,0
M0996,Alex996,,Taylor996,1096 Legacy Avenue,Victoria,BC,V8V6I8,2025-01-15,0
M0997,Alex997,,Taylor997,1097 Legacy Avenue,Esquimalt,BC,V8V7J1,2025-02-15,0
M0998,Alex998,,Taylor998,1098 Legacy Avenue,Saanich,BC,V8V8K4,2025-03-15,0
M0999,Alex999,,Taylor999,1099 Legacy Avenue,Langford,BC,V8V9L7,2025-04-15,0
M1000,Alex1000,,Taylor1000,1100 Legacy Avenue,Victoria,BC,V8V0M0,2025-05-15,0
